--------task_3_2_1/input03_solution.txt--------
Equations without roots
    equation: [-84.0, 0.0, 39.0, 0.0, -6.0];  roots: []
    equation: [0.0, 4.0, 20.0];  roots: [-5.0]
    equation: [0.0, -42.0, 0.0];  roots: [0.0]
    equation: [0.0, -69.0, 36.0];  roots: [0.5217391304347826]
    equation: [0.0, 19.0, 36.0];  roots: [-1.894736842105263]
    equation: [0.0, -4.0, 96.0];  roots: [24.0]
    equation: [0.0, 0.0, 60.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, 72.0, -18.0];  roots: [0.25]
    equation: [-72.0, 0.0];  roots: [0.0]
    equation: [18.0, -38.0];  roots: [2.111111111111111]
    equation: [0.0, -20.0, -40.0];  roots: [-2.0]
    equation: [45.0, -11.0];  roots: [0.24444444444444444]
    equation: [48.0, 8.0];  roots: [-0.16666666666666666]
    equation: [5.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [-66.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [33.0, 0.0, 46.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, 1.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-48.0, 34.0];  roots: [0.7083333333333334]
    equation: [-24.0, -6.0];  roots: [-0.25]
    equation: [-48.0, 0.0, -57.0, 0.0, 0.0];  roots: [0.0]
    equation: [60.0, -11.0];  roots: [0.18333333333333332]
    equation: [-63.0, -40.0];  roots: [-0.6349206349206349]
    equation: [0.0, -7.0, 0.0];  roots: [0.0]
    equation: [0.0, -33.0, -20.0];  roots: [-0.6060606060606061]
    equation: [-36.0, -63.0];  roots: [-1.75]
    equation: [51.0, 2.0];  roots: [-0.0392156862745098]
    equation: [22.0, -4.0];  roots: [0.18181818181818182]
    equation: [84.0, -66.0];  roots: [0.7857142857142857]
    equation: [0.0, -84.0, -84.0];  roots: [-1.0]
    equation: [40.0, -2.0];  roots: [0.05]
    equation: [48.0, 0.0];  roots: [-0.0]
    equation: [51.0, 8.0];  roots: [-0.1568627450980392]
    equation: [-30.0, 0.0];  roots: [0.0]
    equation: [-8.0, 40.0];  roots: [5.0]
    equation: [39.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, -20.0, -21.0];  roots: [-1.05]
    equation: [0.0, 26.0, -34.0];  roots: [1.3076923076923077]
    equation: [45.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, 0.0, 36.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-12.0, 48.0];  roots: [4.0]
    equation: [-18.0, -20.0];  roots: [-1.1111111111111112]
    equation: [-100.0, -12.0];  roots: [-0.12]
    equation: [10.0, 32.0];  roots: [-3.2]
    equation: [0.0, 0.0, -26.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 45.0, 12.0];  roots: [-0.26666666666666666]
    equation: [0.0, -12.0, 24.0];  roots: [2.0]
    equation: [16.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, -32.0, 24.0];  roots: [0.75]
    equation: [0.0, 46.0, -9.0];  roots: [0.1956521739130435]
    equation: [48.0, 16.0];  roots: [-0.3333333333333333]
    equation: [-66.0, -60.0];  roots: [-0.9090909090909091]
    equation: [-15.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [15.0, -33.0];  roots: [2.2]
    equation: [23.0, 13.0];  roots: [-0.5652173913043478]
    equation: [75.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [-10.0, 0.0, -36.0, 0.0, 0.0];  roots: [0.0]
    equation: [20.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, 44.0, -12.0];  roots: [0.2727272727272727]
    equation: [0.0, 16.0, -33.0];  roots: [2.0625]
    equation: [88.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-13.0, 60.0];  roots: [4.615384615384615]
    equation: [4.0, -60.0];  roots: [15.0]
    equation: [-46.0, 100.0];  roots: [2.1739130434782608]
    equation: [14.0, 23.0];  roots: [-1.6428571428571428]
    equation: [0.0, -44.0, 44.0];  roots: [1.0]
    equation: [46.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, 20.0, 0.0, 0.0];  roots: [-0.0]
    equation: [17.0, 0.0, 5.0, 0.0, 0.0];  roots: [0.0]
    equation: [-32.0, 10.0];  roots: [0.3125]
    equation: [-72.0, -4.0];  roots: [-0.05555555555555555]
    equation: [39.0, -26.0];  roots: [0.6666666666666666]
    equation: [14.0, -42.0];  roots: [3.0]
    equation: [0.0, 24.0, -100.0];  roots: [4.166666666666667]
    equation: [0.0, -20.0, -14.0];  roots: [-0.7]
    equation: [15.0, -24.0];  roots: [1.6]
    equation: [40.0, 0.0, 33.0, 0.0, 0.0];  roots: [0.0]
    equation: [12.0, 38.0];  roots: [-3.1666666666666665]
    equation: [-24.0, -24.0];  roots: [-1.0]
    equation: [24.0, -20.0];  roots: [0.8333333333333334]
    equation: [-13.0, 4.0];  roots: [0.3076923076923077]
    equation: [72.0, 0.0];  roots: [-0.0]
    equation: [56.0, -64.0];  roots: [1.1428571428571428]
    equation: [0.0, -45.0, 0.0];  roots: [0.0]
    equation: [0.0, 34.0, -75.0];  roots: [2.2058823529411766]
    equation: [100.0, 48.0];  roots: [-0.48]
    equation: [-2.0, 19.0];  roots: [9.5]
    equation: [39.0, -63.0];  roots: [1.6153846153846154]
    equation: [11.0, 0.0, 0.0];  roots: [-0.0]
    equation: [24.0, 0.0, 28.0, 0.0, 0.0];  roots: [0.0]
    equation: [-11.0, 0.0, -52.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, -24.0, 0.0, 0.0];  roots: [0.0]
    equation: [-17.0, -68.0];  roots: [-4.0]
    equation: [-18.0, -38.0];  roots: [-2.111111111111111]
    equation: [10.0, -8.0];  roots: [0.8]
    equation: [39.0, 24.0];  roots: [-0.6153846153846154]
    equation: [33.0, -24.0];  roots: [0.7272727272727273]
    equation: [-38.0, 0.0, 0.0];  roots: [0.0]
    equation: [-40.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, 10.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-23.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [13.0, -21.0];  roots: [1.6153846153846154]
    equation: [4.0, -63.0];  roots: [15.75]
    equation: [-84.0, -14.0];  roots: [-0.16666666666666666]
    equation: [76.0, -46.0];  roots: [0.6052631578947368]
    equation: [40.0, -28.0];  roots: [0.7]
    equation: [-54.0, 9.0];  roots: [0.16666666666666666]
    equation: [-17.0, 0.0];  roots: [0.0]
    equation: [0.0, -64.0, -21.0];  roots: [-0.328125]
    equation: [-40.0, -51.0];  roots: [-1.275]
    equation: [-34.0, 96.0];  roots: [2.823529411764706]
    equation: [0.0, -4.0, 0.0];  roots: [0.0]
    equation: [9.0, -11.0];  roots: [1.2222222222222223]
    equation: [9.0, -84.0];  roots: [9.333333333333334]
    equation: [0.0, 0.0, 18.0, 0.0, 0.0];  roots: [-0.0]
    equation: [66.0, 42.0];  roots: [-0.6363636363636364]
    equation: [0.0, 10.0, -9.0];  roots: [0.9]
    equation: [42.0, 10.0];  roots: [-0.23809523809523808]
    equation: [20.0, 0.0];  roots: [-0.0]
    equation: [33.0, -8.0];  roots: [0.24242424242424243]
    equation: [-10.0, -32.0];  roots: [-3.2]
    equation: [0.0, -20.0, -15.0];  roots: [-0.75]
    equation: [0.0, 44.0, 10.0];  roots: [-0.22727272727272727]
    equation: [2.0, 23.0];  roots: [-11.5]
    equation: [14.0, 39.0];  roots: [-2.7857142857142856]
    equation: [66.0, -20.0];  roots: [0.30303030303030304]
    equation: [22.0, -34.0];  roots: [1.5454545454545454]
    equation: [-12.0, 0.0, -88.0, 0.0, 0.0];  roots: [0.0]
    equation: [10.0, 0.0, 8.0, 0.0, 0.0];  roots: [0.0]
    equation: [-21.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [75.0, 92.0];  roots: [-1.2266666666666666]
    equation: [-26.0, -8.0];  roots: [-0.3076923076923077]
    equation: [-48.0, 0.0];  roots: [0.0]
    equation: [20.0, -30.0];  roots: [1.5]
    equation: [22.0, -11.0];  roots: [0.5]
    equation: [69.0, -36.0];  roots: [0.5217391304347826]
    equation: [-8.0, 10.0];  roots: [1.25]
    equation: [-25.0, 44.0];  roots: [1.76]
    equation: [46.0, 8.0];  roots: [-0.17391304347826086]
    equation: [-36.0, -92.0];  roots: [-2.5555555555555554]
    equation: [0.0, 32.0, 63.0];  roots: [-1.96875]
    equation: [0.0, 36.0, 0.0];  roots: [-0.0]
    equation: [-4.0, 45.0];  roots: [11.25]
    equation: [-15.0, -26.0];  roots: [-1.7333333333333334]
    equation: [28.0, 18.0];  roots: [-0.6428571428571429]
    equation: [60.0, -75.0];  roots: [1.25]
    equation: [-14.0, -63.0];  roots: [-4.5]
    equation: [3.0, -66.0];  roots: [22.0]
    equation: [0.0, 42.0, 42.0];  roots: [-1.0]
    equation: [-63.0, 0.0];  roots: [0.0]
    equation: [5.0, -20.0];  roots: [4.0]
    equation: [-3.0, 0.0];  roots: [0.0]
    equation: [46.0, 22.0];  roots: [-0.4782608695652174]
    equation: [6.0, -12.0];  roots: [2.0]
    equation: [-60.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [96.0, 0.0, 48.0, 0.0, 0.0];  roots: [0.0]
    equation: [92.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [-9.0, 0.0, -4.0, 0.0, 0.0];  roots: [0.0]
    equation: [4.0, 0.0, 16.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, -21.0, 8.0];  roots: [0.38095238095238093]
    equation: [34.0, 0.0];  roots: [-0.0]
    equation: [-20.0, -18.0];  roots: [-0.9]
    equation: [0.0, -8.0, -36.0];  roots: [-4.5]
    equation: [16.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, -13.0, 48.0];  roots: [3.6923076923076925]
    equation: [0.0, -32.0, -10.0];  roots: [-0.3125]
    equation: [44.0, 21.0];  roots: [-0.4772727272727273]
    equation: [-48.0, 3.0];  roots: [0.0625]
    equation: [24.0, 5.0];  roots: [-0.20833333333333334]
    equation: [-48.0, 22.0];  roots: [0.4583333333333333]
    equation: [3.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, -10.0, 68.0];  roots: [6.8]
    equation: [-18.0, -33.0];  roots: [-1.8333333333333333]
    equation: [8.0, 13.0];  roots: [-1.625]
    equation: [0.0, -68.0, -40.0];  roots: [-0.5882352941176471]
    equation: [0.0, -64.0, -15.0];  roots: [-0.234375]
    equation: [-2.0, 0.0, -25.0, 0.0, 0.0];  roots: [0.0]
    equation: [-44.0, -56.0];  roots: [-1.2727272727272727]
    equation: [17.0, 72.0];  roots: [-4.235294117647059]
    equation: [0.0, -72.0, 96.0];  roots: [1.3333333333333333]
    equation: [0.0, 96.0, 92.0];  roots: [-0.9583333333333334]
    equation: [-21.0, -14.0];  roots: [-0.6666666666666666]
    equation: [0.0, -21.0, 80.0];  roots: [3.8095238095238093]
    equation: [-20.0, 0.0];  roots: [0.0]
    equation: [-75.0, -8.0];  roots: [-0.10666666666666667]
    equation: [-8.0, 7.0];  roots: [0.875]
    equation: [13.0, -18.0];  roots: [1.3846153846153846]
    equation: [44.0, 42.0];  roots: [-0.9545454545454546]
    equation: [2.0, -38.0];  roots: [19.0]
    equation: [12.0, 100.0];  roots: [-8.333333333333334]
    equation: [0.0, 39.0, 72.0];  roots: [-1.8461538461538463]
    equation: [0.0, -69.0, 0.0];  roots: [0.0]
    equation: [42.0, 80.0];  roots: [-1.9047619047619047]
    equation: [-27.0, 0.0];  roots: [0.0]
    equation: [25.0, -28.0];  roots: [1.12]
    equation: [3.0, -25.0];  roots: [8.333333333333334]
    equation: [-12.0, 16.0];  roots: [1.3333333333333333]
    equation: [18.0, 0.0, 27.0, 0.0, 0.0];  roots: [0.0]
    equation: [-25.0, 17.0];  roots: [0.68]
    equation: [-45.0, -15.0];  roots: [-0.3333333333333333]
    equation: [-23.0, -15.0];  roots: [-0.6521739130434783]
    equation: [12.0, 0.0, 2.0, 0.0, 0.0];  roots: [0.0]
    equation: [3.0, -12.0];  roots: [4.0]
    equation: [-2.0, -57.0];  roots: [-28.5]
    equation: [-33.0, 0.0];  roots: [0.0]
    equation: [14.0, 0.0, 14.0, 0.0, 0.0];  roots: [0.0]
    equation: [68.0, 0.0, 45.0, 0.0, 0.0];  roots: [0.0]
    equation: [14.0, -10.0];  roots: [0.7142857142857143]
    equation: [21.0, -28.0];  roots: [1.3333333333333333]
    equation: [-63.0, 36.0];  roots: [0.5714285714285714]
    equation: [10.0, 9.0];  roots: [-0.9]
    equation: [76.0, 3.0];  roots: [-0.039473684210526314]
    equation: [0.0, 12.0, 76.0];  roots: [-6.333333333333333]
    equation: [0.0, -69.0, 51.0];  roots: [0.7391304347826086]
    equation: [-15.0, -14.0];  roots: [-0.9333333333333333]
    equation: [-100.0, 30.0];  roots: [0.3]
    equation: [11.0, 0.0, 60.0, 0.0, 0.0];  roots: [0.0]
    equation: [-68.0, -2.0];  roots: [-0.029411764705882353]
    equation: [-8.0, -22.0];  roots: [-2.75]
    equation: [-24.0, 60.0];  roots: [2.5]
    equation: [-68.0, 0.0];  roots: [0.0]
    equation: [22.0, -4.0];  roots: [0.18181818181818182]
    equation: [-24.0, 0.0, -28.0, 0.0, 0.0];  roots: [0.0]
    equation: [-2.0, 2.0];  roots: [1.0]
    equation: [-7.0, 45.0];  roots: [6.428571428571429]
    equation: [13.0, -30.0];  roots: [2.3076923076923075]
    equation: [44.0, -32.0];  roots: [0.7272727272727273]
    equation: [0.0, 2.0, 14.0];  roots: [-7.0]
    equation: [18.0, 0.0, 12.0, 0.0, 0.0];  roots: [0.0]
    equation: [15.0, -24.0];  roots: [1.6]
    equation: [14.0, 63.0];  roots: [-4.5]
    equation: [-92.0, 24.0];  roots: [0.2608695652173913]
    equation: [0.0, 60.0, 3.0];  roots: [-0.05]
    equation: [0.0, 4.0, -6.0];  roots: [1.5]
    equation: [0.0, 45.0, 27.0];  roots: [-0.6]
    equation: [92.0, 0.0, 21.0, 0.0, 0.0];  roots: [0.0]
    equation: [42.0, -50.0];  roots: [1.1904761904761905]
    equation: [34.0, 10.0];  roots: [-0.29411764705882354]
    equation: [0.0, 80.0, -5.0];  roots: [0.0625]
    equation: [-4.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, -10.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, 46.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, 7.0, 12.0];  roots: [-1.7142857142857142]
    equation: [1.0, 0.0, 92.0, 0.0, 0.0];  roots: [0.0]
    equation: [22.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-13.0, -20.0];  roots: [-1.5384615384615385]
    equation: [-64.0, 0.0];  roots: [0.0]
    equation: [-60.0, -80.0];  roots: [-1.3333333333333333]
    equation: [-1.0, 69.0];  roots: [69.0]
    equation: [11.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [12.0, -12.0];  roots: [1.0]
    equation: [-100.0, 0.0];  roots: [0.0]
    equation: [-1.0, 14.0];  roots: [14.0]
    equation: [21.0, 0.0];  roots: [-0.0]
    equation: [0.0, 54.0, -45.0];  roots: [0.8333333333333334]
    equation: [-16.0, 39.0];  roots: [2.4375]
    equation: [18.0, -24.0];  roots: [1.3333333333333333]
    equation: [0.0, 42.0, -12.0];  roots: [0.2857142857142857]
    equation: [0.0, -48.0, -24.0];  roots: [-0.5]
    equation: [-13.0, 18.0];  roots: [1.3846153846153846]
    equation: [-4.0, -2.0];  roots: [-0.5]
    equation: [54.0, 76.0];  roots: [-1.4074074074074074]
    equation: [-34.0, 0.0, -88.0, 0.0, 0.0];  roots: [0.0]
    equation: [23.0, 0.0, 11.0, 0.0, 0.0];  roots: [0.0]
    equation: [36.0, 0.0, 13.0, 0.0, 0.0];  roots: [0.0]
    equation: [30.0, 6.0];  roots: [-0.2]
    equation: [0.0, -5.0, 2.0];  roots: [0.4]
    equation: [0.0, -12.0, -3.0];  roots: [-0.25]
    equation: [8.0, 0.0];  roots: [-0.0]
    equation: [96.0, -8.0];  roots: [0.08333333333333333]
    equation: [-24.0, 21.0];  roots: [0.875]
    equation: [-8.0, 0.0];  roots: [0.0]
    equation: [48.0, 72.0];  roots: [-1.5]
    equation: [-9.0, 36.0];  roots: [4.0]
    equation: [-12.0, 24.0];  roots: [2.0]
    equation: [0.0, 42.0, -28.0];  roots: [0.6666666666666666]
    equation: [0.0, -72.0, 0.0];  roots: [0.0]
    equation: [36.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [39.0, 0.0];  roots: [-0.0]
    equation: [-54.0, 0.0];  roots: [0.0]
    equation: [4.0, -23.0];  roots: [5.75]
    equation: [32.0, -64.0];  roots: [2.0]
    equation: [-75.0, 68.0];  roots: [0.9066666666666666]
    equation: [34.0, -17.0];  roots: [0.5]
    equation: [-12.0, -3.0];  roots: [-0.25]
    equation: [-17.0, 100.0];  roots: [5.882352941176471]
    equation: [-34.0, 32.0];  roots: [0.9411764705882353]
    equation: [-21.0, 0.0];  roots: [0.0]
    equation: [-24.0, -3.0];  roots: [-0.125]
    equation: [-24.0, -9.0];  roots: [-0.375]
    equation: [-27.0, 0.0, -22.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, -17.0, -3.0];  roots: [-0.17647058823529413]
    equation: [34.0, 0.0, 60.0, 0.0, 0.0];  roots: [0.0]
    equation: [32.0, 18.0];  roots: [-0.5625]
    equation: [27.0, 9.0];  roots: [-0.3333333333333333]
    equation: [8.0, -11.0];  roots: [1.375]
    equation: [23.0, -52.0];  roots: [2.260869565217391]
    equation: [28.0, -8.0];  roots: [0.2857142857142857]
    equation: [-30.0, 0.0];  roots: [0.0]
    equation: [63.0, 76.0];  roots: [-1.2063492063492063]
    equation: [44.0, -45.0];  roots: [1.0227272727272727]
    equation: [1.0, -25.0];  roots: [25.0]
    equation: [8.0, 0.0];  roots: [-0.0]
    equation: [12.0, -8.0];  roots: [0.6666666666666666]
    equation: [26.0, -21.0];  roots: [0.8076923076923077]
    equation: [-4.0, 8.0];  roots: [2.0]
    equation: [75.0, -33.0];  roots: [0.44]
    equation: [0.0, 0.0, 52.0, 0.0, 0.0];  roots: [-0.0]
    equation: [72.0, -8.0];  roots: [0.1111111111111111]
    equation: [24.0, 8.0];  roots: [-0.3333333333333333]
    equation: [-32.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [13.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, -46.0, 0.0, 0.0];  roots: [0.0]
    equation: [-7.0, 19.0];  roots: [2.7142857142857144]
    equation: [-23.0, -5.0];  roots: [-0.21739130434782608]
    equation: [16.0, -14.0];  roots: [0.875]
    equation: [-34.0, 0.0];  roots: [0.0]
    equation: [-40.0, 0.0, -54.0, 0.0, 0.0];  roots: [0.0]
    equation: [66.0, 0.0];  roots: [-0.0]
    equation: [0.0, -36.0, 0.0];  roots: [0.0]
    equation: [12.0, 24.0];  roots: [-2.0]
    equation: [-3.0, 0.0];  roots: [0.0]
    equation: [28.0, -19.0];  roots: [0.6785714285714286]
    equation: [68.0, 72.0];  roots: [-1.0588235294117647]
    equation: [0.0, -92.0, -8.0];  roots: [-0.08695652173913043]
    equation: [12.0, 0.0];  roots: [-0.0]
    equation: [-13.0, 0.0];  roots: [0.0]
    equation: [19.0, -36.0];  roots: [1.894736842105263]
    equation: [19.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [76.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-36.0, 0.0, -13.0, 0.0, 0.0];  roots: [0.0]
    equation: [12.0, -16.0];  roots: [1.3333333333333333]
    equation: [-21.0, -18.0];  roots: [-0.8571428571428571]
    equation: [15.0, 12.0];  roots: [-0.8]
    equation: [33.0, 0.0, 42.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 0.0, 36.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, 88.0, -48.0];  roots: [0.5454545454545454]
    equation: [51.0, -76.0];  roots: [1.4901960784313726]
    equation: [-64.0, -21.0];  roots: [-0.328125]
    equation: [72.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [56.0, -48.0];  roots: [0.8571428571428571]
    equation: [-72.0, 30.0];  roots: [0.4166666666666667]
    equation: [0.0, 0.0, 9.0, 0.0, 0.0];  roots: [-0.0]
    equation: [18.0, 0.0];  roots: [-0.0]
    equation: [3.0, 0.0];  roots: [-0.0]
    equation: [20.0, -20.0];  roots: [1.0]
    equation: [-88.0, 0.0];  roots: [0.0]
    equation: [1.0, 66.0];  roots: [-66.0]
    equation: [-24.0, -28.0];  roots: [-1.1666666666666667]
    equation: [-54.0, 51.0];  roots: [0.9444444444444444]
    equation: [0.0, 12.0, 40.0];  roots: [-3.3333333333333335]
    equation: [0.0, 40.0, 7.0];  roots: [-0.175]
    equation: [0.0, -84.0, 14.0];  roots: [0.16666666666666666]
    equation: [24.0, 38.0];  roots: [-1.5833333333333333]
    equation: [11.0, -24.0];  roots: [2.1818181818181817]
    equation: [-48.0, -24.0];  roots: [-0.5]
    equation: [-17.0, 27.0];  roots: [1.588235294117647]
    equation: [2.0, 0.0, 0.0];  roots: [-0.0]
    equation: [0.0, -45.0, -4.0];  roots: [-0.08888888888888889]
    equation: [-5.0, 0.0, 0.0];  roots: [0.0]
    equation: [72.0, 0.0, 0.0];  roots: [-0.0]
    equation: [-2.0, 0.0];  roots: [0.0]
    equation: [-26.0, 0.0];  roots: [0.0]
    equation: [84.0, -16.0];  roots: [0.19047619047619047]
    equation: [100.0, 0.0];  roots: [-0.0]
    equation: [-24.0, -33.0];  roots: [-1.375]
    equation: [-48.0, -15.0];  roots: [-0.3125]
    equation: [6.0, -12.0];  roots: [2.0]
    equation: [-100.0, 0.0, -8.0, 0.0, 0.0];  roots: [0.0]
    equation: [-15.0, 48.0];  roots: [3.2]
    equation: [-48.0, -46.0];  roots: [-0.9583333333333334]
    equation: [0.0, 9.0, 0.0];  roots: [-0.0]
    equation: [-50.0, 0.0, -27.0, 0.0, 0.0];  roots: [0.0]
    equation: [-51.0, 0.0];  roots: [0.0]
    equation: [20.0, -64.0];  roots: [3.2]
    equation: [-84.0, 0.0];  roots: [0.0]
    equation: [14.0, 0.0];  roots: [-0.0]
    equation: [9.0, 12.0];  roots: [-1.3333333333333333]
    equation: [-72.0, -5.0];  roots: [-0.06944444444444445]
    equation: [-8.0, 0.0, 0.0];  roots: [0.0]
    equation: [0.0, 64.0, 12.0];  roots: [-0.1875]
    equation: [-60.0, -10.0];  roots: [-0.16666666666666666]
    equation: [88.0, 20.0];  roots: [-0.22727272727272727]
    equation: [9.0, 0.0];  roots: [-0.0]
    equation: [-12.0, 75.0];  roots: [6.25]
    equation: [34.0, -88.0];  roots: [2.588235294117647]
    equation: [0.0, -18.0, -11.0];  roots: [-0.6111111111111112]
    equation: [0.0, -19.0, -7.0];  roots: [-0.3684210526315789]
    equation: [0.0, 21.0, 60.0];  roots: [-2.857142857142857]
    equation: [12.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [-22.0, 0.0, -30.0, 0.0, 0.0];  roots: [0.0]
    equation: [-21.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [28.0, 6.0];  roots: [-0.21428571428571427]
    equation: [60.0, 44.0];  roots: [-0.7333333333333333]
    equation: [-20.0, 24.0];  roots: [1.2]
    equation: [-6.0, 57.0];  roots: [9.5]
    equation: [0.0, -48.0, 66.0];  roots: [1.375]
    equation: [-50.0, -6.0];  roots: [-0.12]
    equation: [12.0, 96.0];  roots: [-8.0]
    equation: [84.0, 30.0];  roots: [-0.35714285714285715]
    equation: [0.0, -20.0, 0.0];  roots: [0.0]
    equation: [48.0, 60.0];  roots: [-1.25]
    equation: [-42.0, 0.0];  roots: [0.0]
    equation: [6.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
    equation: [8.0, 0.0, 16.0, 0.0, 0.0];  roots: [0.0]
    equation: [-76.0, 0.0, -54.0, 0.0, 0.0];  roots: [0.0]
    equation: [-40.0, 0.0, 0.0, 0.0, 0.0];  roots: [0.0]
